run_id,run_group,net_group,scenario,manifest_row_role,execution_unit,network_input_mode,seed,crosswalk_id,candidate_csv,net_file,output_dir,log_file,expected_summary_csv,validation_manifest,skip_if_exists,command,work_output_dir,source_pipeline_root,source_output_dir,result_csv_name,run_mode
current_main_12_smart_NODE_5846_seed28,current_main_12,current_main,smart,smart_candidate,paired_group_net,group_net_file,28,NODE_5846,result/active/real_30seed_runs_sampled10/manifests/single_candidates/current_main_12/NODE_5846.csv,result/active/nets/current_main_12.net.xml,outputs/final/runs/current_main_12/smart/NODE_5846/seed28,outputs/final/logs/current_main_12/smart/NODE_5846/seed28.log,outputs/final/runs/current_main_12/smart/NODE_5846/seed28/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/current_main_12/smart/NODE_5846/seed28,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/current_main_12/smart/NODE_5846/seed28,simulation_result.csv,final
current_main_12_smart_NODE_5846_seed29,current_main_12,current_main,smart,smart_candidate,paired_group_net,group_net_file,29,NODE_5846,result/active/real_30seed_runs_sampled10/manifests/single_candidates/current_main_12/NODE_5846.csv,result/active/nets/current_main_12.net.xml,outputs/final/runs/current_main_12/smart/NODE_5846/seed29,outputs/final/logs/current_main_12/smart/NODE_5846/seed29.log,outputs/final/runs/current_main_12/smart/NODE_5846/seed29/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/current_main_12/smart/NODE_5846/seed29,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/current_main_12/smart/NODE_5846/seed29,simulation_result.csv,final
current_main_12_smart_NODE_5846_seed30,current_main_12,current_main,smart,smart_candidate,paired_group_net,group_net_file,30,NODE_5846,result/active/real_30seed_runs_sampled10/manifests/single_candidates/current_main_12/NODE_5846.csv,result/active/nets/current_main_12.net.xml,outputs/final/runs/current_main_12/smart/NODE_5846/seed30,outputs/final/logs/current_main_12/smart/NODE_5846/seed30.log,outputs/final/runs/current_main_12/smart/NODE_5846/seed30/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/current_main_12/smart/NODE_5846/seed30,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/current_main_12/smart/NODE_5846/seed30,simulation_result.csv,final
current_main_12_smart_NODE_5831_seed01,current_main_12,current_main,smart,smart_candidate,paired_group_net,group_net_file,1,NODE_5831,result/active/real_30seed_runs_sampled10/manifests/single_candidates/current_main_12/NODE_5831.csv,result/active/nets/current_main_12.net.xml,outputs/final/runs/current_main_12/smart/NODE_5831/seed01,outputs/final/logs/current_main_12/smart/NODE_5831/seed01.log,outputs/final/runs/current_main_12/smart/NODE_5831/seed01/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/current_main_12/smart/NODE_5831/seed01,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/current_main_12/smart/NODE_5831/seed01,simulation_result.csv,final
current_main_12_smart_NODE_5831_seed02,current_main_12,current_main,smart,smart_candidate,paired_group_net,group_net_file,2,NODE_5831,result/active/real_30seed_runs_sampled10/manifests/single_candidates/current_main_12/NODE_5831.csv,result/active/nets/current_main_12.net.xml,outputs/final/runs/current_main_12/smart/NODE_5831/seed02,outputs/final/logs/current_main_12/smart/NODE_5831/seed02.log,outputs/final/runs/current_main_12/smart/NODE_5831/seed02/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/current_main_12/smart/NODE_5831/seed02,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/current_main_12/smart/NODE_5831/seed02,simulation_result.csv,final
current_main_12_smart_NODE_5831_seed03,current_main_12,current_main,smart,smart_candidate,paired_group_net,group_net_file,3,NODE_5831,result/active/real_30seed_runs_sampled10/manifests/single_candidates/current_main_12/NODE_5831.csv,result/active/nets/current_main_12.net.xml,outputs/final/runs/current_main_12/smart/NODE_5831/seed03,outputs/final/logs/current_main_12/smart/NODE_5831/seed03.log,outputs/final/runs/current_main_12/smart/NODE_5831/seed03/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/current_main_12/smart/NODE_5831/seed03,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/current_main_12/smart/NODE_5831/seed03,simulation_result.csv,final
current_main_12_smart_NODE_5831_seed04,current_main_12,current_main,smart,smart_candidate,paired_group_net,group_net_file,4,NODE_5831,result/active/real_30seed_runs_sampled10/manifests/single_candidates/current_main_12/NODE_5831.csv,result/active/nets/current_main_12.net.xml,outputs/final/runs/current_main_12/smart/NODE_5831/seed04,outputs/final/logs/current_main_12/smart/NODE_5831/seed04.log,outputs/final/runs/current_main_12/smart/NODE_5831/seed04/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/current_main_12/smart/NODE_5831/seed04,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/current_main_12/smart/NODE_5831/seed04,simulation_result.csv,final
current_main_12_smart_NODE_5831_seed05,current_main_12,current_main,smart,smart_candidate,paired_group_net,group_net_file,5,NODE_5831,result/active/real_30seed_runs_sampled10/manifests/single_candidates/current_main_12/NODE_5831.csv,result/active/nets/current_main_12.net.xml,outputs/final/runs/current_main_12/smart/NODE_5831/seed05,outputs/final/logs/current_main_12/smart/NODE_5831/seed05.log,outputs/final/runs/current_main_12/smart/NODE_5831/seed05/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/current_main_12/smart/NODE_5831/seed05,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/current_main_12/smart/NODE_5831/seed05,simulation_result.csv,final
current_main_12_smart_NODE_5831_seed06,current_main_12,current_main,smart,smart_candidate,paired_group_net,group_net_file,6,NODE_5831,result/active/real_30seed_runs_sampled10/manifests/single_candidates/current_main_12/NODE_5831.csv,result/active/nets/current_main_12.net.xml,outputs/final/runs/current_main_12/smart/NODE_5831/seed06,outputs/final/logs/current_main_12/smart/NODE_5831/seed06.log,outputs/final/runs/current_main_12/smart/NODE_5831/seed06/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/current_main_12/smart/NODE_5831/seed06,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/current_main_12/smart/NODE_5831/seed06,simulation_result.csv,final
current_main_12_smart_NODE_5831_seed07,current_main_12,current_main,smart,smart_candidate,paired_group_net,group_net_file,7,NODE_5831,result/active/real_30seed_runs_sampled10/manifests/single_candidates/current_main_12/NODE_5831.csv,result/active/nets/current_main_12.net.xml,outputs/final/runs/current_main_12/smart/NODE_5831/seed07,outputs/final/logs/current_main_12/smart/NODE_5831/seed07.log,outputs/final/runs/current_main_12/smart/NODE_5831/seed07/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/current_main_12/smart/NODE_5831/seed07,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/current_main_12/smart/NODE_5831/seed07,simulation_result.csv,final
current_main_12_smart_NODE_5831_seed08,current_main_12,current_main,smart,smart_candidate,paired_group_net,group_net_file,8,NODE_5831,result/active/real_30seed_runs_sampled10/manifests/single_candidates/current_main_12/NODE_5831.csv,result/active/nets/current_main_12.net.xml,outputs/final/runs/current_main_12/smart/NODE_5831/seed08,outputs/final/logs/current_main_12/smart/NODE_5831/seed08.log,outputs/final/runs/current_main_12/smart/NODE_5831/seed08/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/current_main_12/smart/NODE_5831/seed08,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/current_main_12/smart/NODE_5831/seed08,simulation_result.csv,final
current_main_12_smart_NODE_5831_seed09,current_main_12,current_main,smart,smart_candidate,paired_group_net,group_net_file,9,NODE_5831,result/active/real_30seed_runs_sampled10/manifests/single_candidates/current_main_12/NODE_5831.csv,result/active/nets/current_main_12.net.xml,outputs/final/runs/current_main_12/smart/NODE_5831/seed09,outputs/final/logs/current_main_12/smart/NODE_5831/seed09.log,outputs/final/runs/current_main_12/smart/NODE_5831/seed09/simulation_result.csv,result/active/real_30seed_runs_sampled10/manifests/run_validation_manifest.csv,True,"python3 -m smart_crosswalk_sumo.run_sampled10_group --candidate-csv ""$candidate_csv"" --net-file ""$NET_FILE"" --seed ""$seed"" --output-dir ""$out_dir"" --sim-duration 600 --warmup 0 --traci_step_length 0.1 --traffic_measure_radius_m 500.0 --extension_increment 5.0 --max_extensions 1 --metric-sample-interval 10 --vehicle-sample-interval 10 --progress-interval 60 --phase-aligned-ped-depart --ped-repeat-count 5 --ped-repeat-spacing-sec 2 --include-vehicles --manifest-row-role ""smart_candidate"" --manifest-crosswalk-id ""$crosswalk_id"" && python3 -m smart_crosswalk_sumo.generate_reports --output_dir ""$out_dir"" --figures_dir ""$FIGURES_DIR"" --candidates ""$candidate_csv"" --nets_dir ""$NETS_DIR""",outputs/final/debug/work/current_main_12/smart/NODE_5831/seed09,/Users/iseclient1/sumo-simulation/result/active/real_30seed_runs_sampled10,result/active/real_30seed_runs_sampled10/runs/current_main_12/smart/NODE_5831/seed09,simulation_result.csv,final
